,model,period,conf,bitrate_start_incl,bitrate_end_excl,abs_value,abs_min_approx_rb,percentage,percentage_min_approx_rb
620,before,60,0.97,3000,3500,2778.4172406161124,1061.8808717148622,123.23428005564415,48.089836191923965
621,before,60,0.9,3500,4000,744.6359656251065,744.6359656251065,25.187811147140295,25.187811147140295
622,before,60,0.95,3500,4000,5303.017999642256,1462.477029255444,364.3438773226789,70.59912199427815
623,before,60,0.97,3500,4000,7981.900585888663,1462.477029255444,569.238894956408,70.59912199427815
624,before,60,0.9,4000,4500,1142.477496023123,1142.477496023123,35.45335461923956,35.45335461923956
625,before,60,0.95,4000,4500,4218.207724991964,1248.9730053852636,127.24789128215127,38.6316912127762
626,before,60,0.97,4000,4500,5448.499816579504,1248.9730053852636,163.965705947316,38.6316912127762
627,before,60,0.9,4500,5000,1869.8436263759882,1239.958866311591,64.88289182662051,37.96519442213146
628,before,60,0.95,4500,5000,4124.368261435833,1239.958866311591,161.22847083587075,37.96519442213146
629,before,60,0.97,4500,5000,5026.178115459772,1239.958866311591,199.7667024395709,37.96519442213146
630,before,60,0.9,5000,5500,3472.3179891535656,1644.949752100912,101.64042098165547,42.982183288655015
631,before,60,0.95,5000,5500,5883.455597164255,1644.949752100912,179.0375651660918,42.982183288655015
632,before,60,0.97,5000,5500,6847.910640368531,1644.949752100912,209.99642283986645,42.982183288655015
633,before,60,0.9,5500,6000,2538.4548260156257,1209.5810001620466,62.30898835670169,26.740414721815036
634,before,60,0.95,5500,6000,3565.500476330004,1209.5810001620466,89.79884339702673,26.740414721815036
635,before,60,0.97,5500,6000,3976.3187364557543,1209.5810001620466,100.79478541315675,26.740414721815036
636,before,60,0.9,6000,6500,2366.328294586666,1273.7237440006602,49.72104251681979,25.929399684007336
637,before,60,0.95,6000,6500,2831.3839973989425,1273.7237440006602,59.847706525987576,25.929399684007336
638,before,60,0.97,6000,6500,3017.406278523854,1273.7237440006602,63.89837212965472,25.929399684007336
639,before,60,0.9,6500,7000,4872.176224381137,1309.1684186835164,96.6625872334638,24.57686898296803
640,before,60,0.95,6500,7000,6042.73104314697,1309.1684186835164,120.34490550607072,24.57686898296803
641,before,60,0.97,6500,7000,6510.952970653304,1309.1684186835164,129.8178328151135,24.57686898296803
642,before,60,0.9,7000,7500,1362.3708032036884,493.674480538044,20.00428974274033,7.172034493243502
643,before,60,0.95,7000,7500,1543.7078136130988,493.674480538044,22.682973585459727,7.172034493243502
644,before,60,0.97,7000,7500,1616.242617776863,493.674480538044,23.754447122547482,7.172034493243502
645,before,60,0.9,7500,8000,2483.339838360156,915.3305666340339,37.17747181296795,13.18033313776302
646,before,60,0.95,7500,8000,2839.53137657554,915.3305666340339,42.62870089153049,13.18033313776302
647,before,60,0.97,7500,8000,2982.007991861694,915.3305666340339,44.80919252295551,13.18033313776302
648,before,60,0.9,8000,8500,480.6725840415513,88.24290399821257,5.861162934967192,1.1143529587839835
649,before,60,0.95,8000,8500,514.5581868759778,88.24290399821257,6.271041508793905,1.1143529587839835
650,before,60,0.97,8000,8500,528.1124280097482,88.24290399821257,6.434992938324591,1.1143529587839835
651,before,60,0.9,8500,9000,480.6725840415513,88.24290399821257,5.861162934967192,1.1143529587839835
652,before,60,0.95,8500,9000,514.5581868759778,88.24290399821257,6.271041508793905,1.1143529587839835
653,before,60,0.97,8500,9000,528.1124280097482,88.24290399821257,6.434992938324591,1.1143529587839835
654,before,60,0.9,9000,9500,480.6725840415513,88.24290399821257,5.861162934967192,1.1143529587839835
655,before,60,0.95,9000,9500,514.5581868759778,88.24290399821257,6.271041508793905,1.1143529587839835
656,before,60,0.97,9000,9500,528.1124280097482,88.24290399821257,6.434992938324591,1.1143529587839835
657,before,60,0.9,9500,10000,480.6725840415513,88.24290399821257,5.861162934967192,1.1143529587839835
658,before,60,0.95,9500,10000,514.5581868759778,88.24290399821257,6.271041508793905,1.1143529587839835
659,before,60,0.97,9500,10000,528.1124280097482,88.24290399821257,6.434992938324591,1.1143529587839835
660,before,120,0.9,0,500,73.91430199339622,68.06734191106727,28.827601146952492,21.57232352140081
661,before,120,0.95,0,500,99.04034829008037,68.06734191106727,60.00558747626843,21.57232352140081
662,before,120,0.97,0,500,109.0907668087541,68.06734191106727,72.47678200799487,21.57232352140081
663,before,120,0.9,500,1000,87.44422123586219,87.44422123586219,12.283737741980186,12.283737741980186
664,before,120,0.95,500,1000,127.78080067611742,127.78080067611742,18.81927724460331,18.81927724460331
665,before,120,0.97,500,1000,180.13090143769833,180.13090143769833,26.46454383707365,26.46454383707365
666,before,120,0.9,1000,1500,128.58761172307854,128.58761172307854,11.678241907127132,11.678241907127132
667,before,120,0.95,1000,1500,177.82658553459578,177.82658553459578,16.838647609357288,16.838647609357288
668,before,120,0.97,1000,1500,245.01583322906706,245.01583322906706,26.028931716708502,26.028931716708502
669,before,120,0.9,1500,2000,170.36591061172214,170.36591061172214,10.808201631262296,10.808201631262296
670,before,120,0.95,1500,2000,246.1511121734013,246.1511121734013,16.986026333499996,16.986026333499996
671,before,120,0.97,1500,2000,462.27105935884947,351.7038629734393,38.04669784453293,25.036564015344187
672,before,120,0.9,2000,2500,243.67226382276232,243.67226382276232,12.335689526868316,12.335689526868316
673,before,120,0.95,2000,2500,610.7521660798645,498.23552268103685,29.242236682504263,25.593004623096206
674,before,120,0.97,2000,2500,1877.022326131064,498.23552268103685,70.31094904669436,25.593004623096206
675,before,120,0.9,2500,3000,257.6798394396149,257.6798394396149,9.952681220756947,9.952681220756947
676,before,120,0.95,2500,3000,457.3992429328737,423.229348089566,34.37634913943879,19.196071379253787
677,before,120,0.97,2500,3000,491.503082227945,423.229348089566,49.527281138555,19.196071379253787
678,before,120,0.9,3000,3500,474.81769853925584,474.81769853925584,17.063989558679847,17.063989558679847
679,before,120,0.95,3000,3500,862.1919934371845,513.222530448465,33.68694229427882,18.842307647583493
680,before,120,0.97,3000,3500,1018.5984240062007,513.222530448465,40.34023596159841,18.842307647583493
681,before,120,0.9,3500,4000,558.0049749515163,467.9243600029158,18.125868773235762,14.840251659910972
682,before,120,0.95,3500,4000,1073.6267718540448,467.9243600029158,36.932754148883916,14.840251659910972
683,before,120,0.97,3500,4000,1279.875490615057,467.9243600029158,44.45550829914322,14.840251659910972
684,before,120,0.9,4000,4500,601.9102461537445,518.122646326939,16.029609485853385,13.190906937112711
685,before,120,0.95,4000,4500,733.1956410019311,518.122646326939,20.47752523637405,13.190906937112711
686,before,120,0.97,4000,4500,785.709798941205,518.122646326939,22.25669153658231,13.190906937112711
687,before,120,0.9,4500,5000,1164.484587220332,593.1837410461694,28.881407526530033,14.212023343712099
688,before,120,0.95,4500,5000,1667.2127566731388,593.1837410461694,41.790040003821716,14.212023343712099
689,before,120,0.97,4500,5000,1868.3040244542608,593.1837410461694,46.95349299473837,14.212023343712099
690,before,120,0.9,5000,5500,756.5963082716708,521.9924204768486,14.353731632940168,10.54528527665676
691,before,120,0.95,5000,5500,894.9009008037597,521.9924204768486,16.598901678658905,10.54528527665676
692,before,120,0.97,5000,5500,950.2227378165949,521.9924204768486,17.496969696946408,10.54528527665676
693,before,120,0.9,5500,6000,1783.1747508935755,652.0552523458646,33.85005529825108,12.268335482389785
694,before,120,0.95,5500,6000,2230.7874287719496,652.0552523458646,42.39048927750936,12.268335482389785
695,before,120,0.97,5500,6000,2409.832499923299,652.0552523458646,45.80666286921266,12.268335482389785
696,before,120,0.9,6000,6500,499.6767570680224,378.31250866076243,9.167835710587575,6.561446648453176
697,before,120,0.95,6000,6500,533.9176301593875,378.31250866076243,9.90318436782795,6.561446648453176
698,before,120,0.97,6000,6500,547.6139793959335,378.31250866076243,10.197323830724102,6.561446648453176
699,before,120,0.9,6500,7000,1884.2580386920072,602.3220585395748,32.39467948617184,10.062720788359291
700,before,120,0.95,6500,7000,2187.216126618283,602.3220585395748,37.67235919209082,10.062720788359291
701,before,120,0.97,6500,7000,2308.399361788793,602.3220585395748,39.78343107445842,10.062720788359291
702,before,120,0.9,7000,7500,1524.9666623059877,334.9577018953596,21.532898338837285,4.734356174592662
703,before,120,0.95,7000,7500,1693.666301618622,334.9577018953596,23.91431570489499,4.734356174592662
704,before,120,0.97,7000,7500,1761.1461573436757,334.9577018953596,24.866882651318072,4.734356174592662
705,before,120,0.9,7500,8000,210.47852696042472,102.88750784914009,2.569860069895292,1.3151735700128293
706,before,120,0.95,7500,8000,226.8064494299449,102.88750784914009,2.760270236681098,1.3151735700128293
707,before,120,0.97,7500,8000,233.337618417753,102.88750784914009,2.836434303395421,1.3151735700128293
708,before,120,0.9,8000,8500,917.3128453641742,-151.8606514959747,9.49541356833798,-1.8612972813566826
709,before,120,0.95,8000,8500,995.4573466046259,-151.8606514959747,10.325460803597405,-1.8612972813566826
710,before,120,0.97,8000,8500,1026.7151471008065,-151.8606514959747,10.657479697701174,-1.8612972813566826
711,before,120,0.9,8500,9000,917.3128453641742,-151.8606514959747,9.49541356833798,-1.8612972813566826
712,before,120,0.95,8500,9000,995.4573466046259,-151.8606514959747,10.325460803597405,-1.8612972813566826
713,before,120,0.97,8500,9000,1026.7151471008065,-151.8606514959747,10.657479697701174,-1.8612972813566826
714,before,120,0.9,9000,9500,917.3128453641742,-151.8606514959747,9.49541356833798,-1.8612972813566826
715,before,120,0.95,9000,9500,995.4573466046259,-151.8606514959747,10.325460803597405,-1.8612972813566826
716,before,120,0.97,9000,9500,1026.7151471008065,-151.8606514959747,10.657479697701174,-1.8612972813566826
717,before,120,0.9,9500,10000,917.3128453641742,-151.8606514959747,9.49541356833798,-1.8612972813566826
718,before,120,0.95,9500,10000,995.4573466046259,-151.8606514959747,10.325460803597405,-1.8612972813566826
719,before,120,0.97,9500,10000,1026.7151471008065,-151.8606514959747,10.657479697701174,-1.8612972813566826
720,before,180,0.9,0,500,230.36340880142183,82.4642443344635,60.40986272767368,21.22436432992058
721,before,180,0.95,0,500,373.01206020064717,82.4642443344635,98.20425136395819,21.22436432992058
722,before,180,0.97,0,500,430.0715207603374,82.4642443344635,113.32200681847203,21.22436432992058
723,before,180,0.9,500,1000,83.77529172800517,83.77529172800517,11.119351323613953,11.119351323613953
724,before,180,0.95,500,1000,140.82053971795546,140.82053971795546,20.089987375240213,20.089987375240213
725,before,180,0.97,500,1000,312.37135245780416,251.8797473126242,73.69866132048668,43.36135059394336
726,before,180,0.9,1000,1500,143.85315993072902,143.85315993072902,13.308628468172875,13.308628468172875
727,before,180,0.95,1000,1500,206.58475161577343,206.58475161577343,21.481464859438347,21.481464859438347
728,before,180,0.97,1000,1500,455.30291388617803,376.5418548095788,39.419980950906265,36.4351334944676
729,before,180,0.9,1500,2000,182.99102184570458,182.99102184570458,12.187659603985866,12.187659603985866
730,before,180,0.95,1500,2000,341.17768593798723,341.17768593798723,24.020907020699187,24.020907020699187
731,before,180,0.97,1500,2000,1441.64552183886,464.40292436319965,66.76425934677656,33.49227634494474
732,before,180,0.9,2000,2500,277.14346814284664,277.14346814284664,14.199124294406264,14.199124294406264
733,before,180,0.95,2000,2500,714.4362785354883,515.795736279825,68.19937280378753,31.953560517248082
734,before,180,0.97,2000,2500,1040.5256410201646,515.795736279825,127.70068953924323,31.953560517248082
735,before,180,0.9,2500,3000,407.9692554304067,407.9692554304067,17.625077259479465,17.625077259479465
736,before,180,0.95,2500,3000,691.8181696057163,501.25555705375973,31.49083547349673,21.958461386365734
737,before,180,0.97,2500,3000,804.7638163827578,501.25555705375973,37.140632892695066,21.958461386365734
738,before,180,0.9,3000,3500,621.0994426932592,543.1850678714536,24.865609600098928,20.885187221949035
739,before,180,0.95,3000,3500,991.3890788710896,543.1850678714536,43.78264715074516,20.885187221949035
740,before,180,0.97,3000,3500,1139.504933342223,543.1850678714536,51.349462171003665,20.885187221949035
741,before,180,0.9,3500,4000,839.0810666934085,542.3689399284267,32.37130991924199,17.497854725842853
742,before,180,0.95,3500,4000,1286.3029405869097,542.3689399284267,54.78945162240082,17.497854725842853
743,before,180,0.97,3500,4000,1465.19169014431,542.3689399284267,63.7567083036644,17.497854725842853
744,before,180,0.9,4000,4500,972.5686277884488,602.0429923184302,29.706927277960638,17.03112629121577
745,before,180,0.95,4000,4500,1323.4560862121589,602.0429923184302,41.71089992099131,17.03112629121577
746,before,180,0.97,4000,4500,1463.8110695816422,602.0429923184302,46.51248897820355,17.03112629121577
747,before,180,0.9,4500,5000,1245.726681662663,771.9804579408938,25.089035045888394,18.773754600259565
748,before,180,0.95,4500,5000,1497.6804826138996,771.9804579408938,28.44770859868001,18.773754600259565
749,before,180,0.97,4500,5000,1598.4620029943944,771.9804579408938,29.79117801979666,18.773754600259565
750,before,180,0.9,5000,5500,3430.6119110301547,1069.5841736768898,84.76147849247532,24.716463973042472
751,before,180,0.95,5000,5500,4508.120156372948,1069.5841736768898,112.16437478752049,24.716463973042472
752,before,180,0.97,5000,5500,4939.123454510065,1069.5841736768898,123.12553330553858,24.716463973042472
753,before,180,0.9,5500,6000,826.0423682927337,444.1128975163292,16.734600017005828,8.713414454479809
754,before,180,0.95,5500,6000,947.9422259430617,444.1128975163292,19.294709809714696,8.713414454479809
755,before,180,0.97,5500,6000,996.7021690031929,444.1128975163292,20.31875372679825,8.713414454479809
756,before,180,0.9,6000,6500,2306.367717234558,963.3213352596158,45.7382813982793,18.444966598524243
757,before,180,0.95,6000,6500,2599.1132797911896,963.3213352596158,51.68744063977941,18.444966598524243
758,before,180,0.97,6000,6500,2716.211504813843,963.3213352596158,54.06710433637947,18.444966598524243
759,before,180,0.9,6500,7000,1624.091882469044,680.1984287648884,28.453310221139187,11.420770497963872
760,before,180,0.95,6500,7000,1794.6732351851708,680.1984287648884,31.531447541372213,11.420770497963872
761,before,180,0.97,6500,7000,1862.9057762716213,680.1984287648884,32.76270246946542,11.420770497963872
762,before,180,0.9,7000,7500,442.49097075014527,306.3756635061436,6.748566893135434,4.533106860990011
763,before,180,0.95,7000,7500,458.9572973819098,306.3756635061436,7.016578546398879,4.533106860990011
764,before,180,0.97,7000,7500,465.5438280346159,306.3756635061436,7.123783207704255,4.533106860990011
765,before,180,0.9,7500,8000,1028.0741309150726,473.72274568560533,13.773884041066372,6.356751493798087
766,before,180,0.95,7500,8000,1112.2020303779054,473.72274568560533,14.899501831271403,6.356751493798087
767,before,180,0.97,7500,8000,1145.8531901630383,473.72274568560533,15.349748947353417,6.356751493798087
768,before,180,0.9,8000,8500,1028.0741309150726,473.72274568560533,13.773884041066372,6.356751493798087
769,before,180,0.95,8000,8500,1112.2020303779054,473.72274568560533,14.899501831271403,6.356751493798087
770,before,180,0.97,8000,8500,1145.8531901630383,473.72274568560533,15.349748947353417,6.356751493798087
771,before,180,0.9,8500,9000,1028.0741309150726,473.72274568560533,13.773884041066372,6.356751493798087
772,before,180,0.95,8500,9000,1112.2020303779054,473.72274568560533,14.899501831271403,6.356751493798087
773,before,180,0.97,8500,9000,1145.8531901630383,473.72274568560533,15.349748947353417,6.356751493798087
774,before,180,0.9,9000,9500,1028.0741309150726,473.72274568560533,13.773884041066372,6.356751493798087
775,before,180,0.95,9000,9500,1112.2020303779054,473.72274568560533,14.899501831271403,6.356751493798087
776,before,180,0.97,9000,9500,1145.8531901630383,473.72274568560533,15.349748947353417,6.356751493798087
777,before,180,0.9,9500,10000,1028.0741309150726,473.72274568560533,13.773884041066372,6.356751493798087
778,before,180,0.95,9500,10000,1112.2020303779054,473.72274568560533,14.899501831271403,6.356751493798087
779,before,180,0.97,9500,10000,1145.8531901630383,473.72274568560533,15.349748947353417,6.356751493798087
780,before,240,0.9,0,500,95.05786510119276,45.48042247033078,21.2967761508639,10.688209161694722
781,before,240,0.95,0,500,118.20141782557604,45.48042247033078,26.24902694104791,10.688209161694722
782,before,240,0.97,0,500,127.45883891532935,45.48042247033078,28.229927257121503,10.688209161694722
783,before,240,0.9,500,1000,74.1736649871124,74.1736649871124,10.331402140119483,10.331402140119483
784,before,240,0.95,500,1000,114.8263438709508,114.8263438709508,15.410158196029396,15.410158196029396
785,before,240,0.97,500,1000,312.39744498906475,169.87210635106567,28.23620842063974,23.829145320659148
786,before,240,0.9,1000,1500,109.40292020840053,109.40292020840053,9.647323625853666,9.647323625853666
787,before,240,0.95,1000,1500,159.37393652617237,159.37393652617237,14.987363563374544,14.987363563374544
788,before,240,0.97,1000,1500,252.6453953343057,238.95431663764384,51.71785595670232,30.427473062271865
789,before,240,0.9,1500,2000,148.85704865757623,148.85704865757623,9.692196429025255,9.692196429025255
790,before,240,0.95,1500,2000,272.71316682276125,272.71316682276125,19.223631330307228,19.223631330307228
791,before,240,0.97,1500,2000,2185.057426402055,394.9482533391131,118.12966605395201,25.54560377374882
792,before,240,0.9,2000,2500,228.4666245991453,228.4666245991453,11.52432396286705,11.52432396286705
793,before,240,0.95,2000,2500,351.9485667745903,339.90317964328847,21.89408898813562,19.040225023389016
794,before,240,0.97,2000,2500,365.15103902883857,339.90317964328847,25.022096365669768,19.040225023389016
795,before,240,0.9,2500,3000,316.1346239901243,316.1346239901243,13.056998649538187,13.056998649538187
796,before,240,0.95,2500,3000,667.7630750853764,350.6917874822352,15.656603198287925,13.312481273672159
797,before,240,0.97,2500,3000,808.414455523477,350.6917874822352,16.696445017787795,13.312481273672159
798,before,240,0.9,3000,3500,651.2387656275812,406.187452753104,24.807529494129952,14.065575452269016
799,before,240,0.95,3000,3500,1058.5371022698414,406.187452753104,42.66166772426733,14.065575452269016
800,before,240,0.97,3000,3500,1221.4564369267455,406.187452753104,49.803323016322324,14.065575452269016
801,before,240,0.9,3500,4000,536.0642796416714,345.95154309974987,12.16019024114744,9.725803493867089
802,before,240,0.95,3500,4000,740.7160830632874,345.95154309974987,14.780749216409717,9.725803493867089
803,before,240,0.97,3500,4000,822.5768044319339,345.95154309974987,15.828972806514628,9.725803493867089
804,before,240,0.9,4000,4500,417.5456273052678,330.9479999746882,11.751341599066485,8.25296031005581
805,before,240,0.95,4000,4500,470.6834713417338,330.9479999746882,13.898010567326942,8.25296031005581
806,before,240,0.97,4000,4500,491.93860895631997,330.9479999746882,14.756678154631125,8.25296031005581
807,before,240,0.9,4500,5000,1877.2596785989494,636.2215224653828,47.52649031760812,15.401976308472983
808,before,240,0.95,4500,5000,2496.2860109542653,636.2215224653828,63.55010730914863,15.401976308472983
809,before,240,0.97,4500,5000,2743.8965438963924,636.2215224653828,69.95955410576484,15.401976308472983
810,before,240,0.9,5000,5500,327.7740836425817,267.7608064777096,5.942712576846436,5.217231628947978
811,before,240,0.95,5000,5500,347.490243304914,267.7608064777096,6.181054805041207,5.217231628947978
812,before,240,0.97,5000,5500,355.3767071698471,267.7608064777096,6.27639169631912,5.217231628947978
813,before,240,0.9,5500,6000,1272.59669777067,477.45737734970044,22.91771574847147,8.697580293477865
814,before,240,0.95,5500,6000,1489.6299652086725,477.45737734970044,26.79910154080569,8.697580293477865
815,before,240,0.97,5500,6000,1576.4432721838737,477.45737734970044,28.351655857739388,8.697580293477865
816,before,240,0.9,6000,6500,399.80675131943326,281.6675523931626,5.802247040138951,4.555271041623804
817,before,240,0.95,6000,6500,422.2694169036338,281.6675523931626,6.0393436609112925,4.555271041623804
818,before,240,0.97,6000,6500,431.25448313731385,281.6675523931626,6.134182309220229,4.555271041623804
819,before,240,0.9,6500,7000,1206.9772545055494,469.7632307942258,20.11428895292159,7.678081913381184
820,before,240,0.95,6500,7000,1333.1908610353912,469.7632307942258,22.243410878885967,7.678081913381184
821,before,240,0.97,6500,7000,1383.676303647328,469.7632307942258,23.09505964927172,7.678081913381184
822,before,240,0.9,7000,7500,252.79199285078676,166.1629681960867,3.2664063478343106,2.293852932728217
823,before,240,0.95,7000,7500,263.2717973976655,166.1629681960867,3.384059406290606,2.293852932728217
824,before,240,0.97,7000,7500,267.463719216417,166.1629681960867,3.431120629673125,2.293852932728217
825,before,240,0.9,7500,8000,412.6022528490043,141.4085075682433,5.369849701771885,1.8449581782391693
826,before,240,0.95,7500,8000,442.4403151373737,141.4085075682433,5.757675507746975,1.8449581782391693
827,before,240,0.97,7500,8000,454.3755400527215,141.4085075682433,5.912805830137012,1.8449581782391693
828,before,240,0.9,8000,8500,412.6022528490043,141.4085075682433,5.369849701771885,1.8449581782391693
829,before,240,0.95,8000,8500,442.4403151373737,141.4085075682433,5.757675507746975,1.8449581782391693
830,before,240,0.97,8000,8500,454.3755400527215,141.4085075682433,5.912805830137012,1.8449581782391693
831,before,240,0.9,8500,9000,412.6022528490043,141.4085075682433,5.369849701771885,1.8449581782391693
832,before,240,0.95,8500,9000,442.4403151373737,141.4085075682433,5.757675507746975,1.8449581782391693
833,before,240,0.97,8500,9000,454.3755400527215,141.4085075682433,5.912805830137012,1.8449581782391693
834,before,240,0.9,9000,9500,412.6022528490043,141.4085075682433,5.369849701771885,1.8449581782391693
835,before,240,0.95,9000,9500,442.4403151373737,141.4085075682433,5.757675507746975,1.8449581782391693
836,before,240,0.97,9000,9500,454.3755400527215,141.4085075682433,5.912805830137012,1.8449581782391693
837,before,240,0.9,9500,10000,412.6022528490043,141.4085075682433,5.369849701771885,1.8449581782391693
838,before,240,0.95,9500,10000,442.4403151373737,141.4085075682433,5.757675507746975,1.8449581782391693
839,before,240,0.97,9500,10000,454.3755400527215,141.4085075682433,5.912805830137012,1.8449581782391693
840,before,360,0.9,0,500,70.32759391300434,0.08425668959841914,13.690646679441084,0.01723337625168811
841,before,360,0.95,0,500,80.28552368322664,0.08425668959841914,15.629035354787415,0.01723337625168811
842,before,360,0.97,0,500,84.26869559131558,0.08425668959841914,16.40439082492595,0.01723337625168811
843,before,360,0.9,500,1000,62.900850216408074,62.900850216408074,7.733846857150622,7.733846857150622
844,before,360,0.95,500,1000,172.43111771609495,164.2197229229862,21.15456997485407,19.8866123933438
845,before,360,0.97,500,1000,335.91141362788176,164.2197229229862,46.3982814089764,19.8866123933438
846,before,360,0.9,1000,1500,93.14002988192179,93.14002988192179,8.17070559292764,8.17070559292764
847,before,360,0.95,1000,1500,152.5806873759381,152.5806873759381,15.112378140544742,15.112378140544742
848,before,360,0.97,1000,1500,298.0041430450665,199.32376097133442,43.06857688550173,21.887445002840387
849,before,360,0.9,1500,2000,144.8276949985043,144.8276949985043,9.198236016828465,9.198236016828465
850,before,360,0.95,1500,2000,488.71662619419317,323.16061357728927,23.623653244153545,21.068738776553324
851,before,360,0.97,1500,2000,980.3086263903788,323.16061357728927,31.21006157571975,21.068738776553324
852,before,360,0.9,2000,2500,211.40326147276025,211.40326147276025,10.93084713138983,10.93084713138983
853,before,360,0.95,2000,2500,638.7063898246197,282.4719052619896,54.035532817869,16.099594307389467
854,before,360,0.97,2000,2500,868.4050944718683,282.4719052619896,78.49648848905647,16.099594307389467
855,before,360,0.9,2500,3000,496.8994635187218,432.1573791012438,19.449992833023405,17.918141729339016
856,before,360,0.95,2500,3000,899.2863702843174,432.1573791012438,28.970798855614476,17.918141729339016
857,before,360,0.97,2500,3000,1060.2411329905563,432.1573791012438,32.77912126465094,17.918141729339016
858,before,360,0.9,3000,3500,520.4361690798382,345.42851366472723,12.212670734542108,11.30117568684397
859,before,360,0.95,3000,3500,708.8277147740614,345.42851366472723,13.193873302630763,11.30117568684397
860,before,360,0.97,3000,3500,784.1843330517509,345.42851366472723,13.586354329866225,11.30117568684397
861,before,360,0.9,3500,4000,365.701181933272,308.7800951378372,11.227679470995554,8.759172575644202
862,before,360,0.95,3500,4000,399.93886492951924,308.7800951378372,12.712471159194095,8.759172575644202
863,before,360,0.97,3500,4000,413.63393812801814,308.7800951378372,13.306387834473512,8.759172575644202
864,before,360,0.9,4000,4500,526.1838636690277,397.46655565206083,10.706651527964375,9.861388353182692
865,before,360,0.95,4000,4500,600.5443013474251,397.46655565206083,11.19496301146674,9.861388353182692
866,before,360,0.97,4000,4500,630.2884764187838,397.46655565206083,11.390287604867694,9.861388353182692
867,before,360,0.9,4500,5000,489.2142209635027,212.67086572642074,10.010639141641779,4.645163322452224
868,before,360,0.95,4500,5000,580.0669989318228,212.67086572642074,11.77335870826203,4.645163322452224
869,before,360,0.97,4500,5000,616.4081101191509,212.67086572642074,12.47844653491013,4.645163322452224
870,before,360,0.9,5000,5500,947.3183485517623,475.36002956302946,20.904780386262917,9.844594595442812
871,before,360,0.95,5000,5500,1084.81907263025,475.36002956302946,24.127063993719936,9.844594595442812
872,before,360,0.97,5000,5500,1139.8193622616454,475.36002956302946,25.415977436702754,9.844594595442812
873,before,360,0.9,5500,6000,590.2136208993091,332.95960370931425,12.240186920809077,6.3895034079244715
874,before,360,0.95,5500,6000,648.6518621439668,332.95960370931425,13.569237710012413,6.3895034079244715
875,before,360,0.97,5500,6000,672.02715864183,332.95960370931425,14.100858025693746,6.3895034079244715
876,before,360,0.9,6000,6500,1494.5445194887952,501.12280173540876,27.838543103701657,9.019688230185094
877,before,360,0.95,6000,6500,1664.6217748989861,501.12280173540876,31.060396551891476,9.019688230185094
878,before,360,0.97,6000,6500,1732.6526770630628,501.12280173540876,32.349137931167405,9.019688230185094
879,before,360,0.9,6500,7000,447.09552457040104,443.9370586940604,7.9668530969271,7.247210081456548
880,before,360,0.95,6500,7000,447.51093575002074,443.9370586940604,8.061502767262674,7.247210081456548
881,before,360,0.97,6500,7000,447.6771002218686,443.9370586940604,8.099362635396904,7.247210081456548
882,before,360,0.9,7000,7500,744.3677889786179,312.46652575139433,11.242693229988994,4.650122317998201
883,before,360,0.95,7000,7500,786.931256610032,312.46652575139433,11.892384959352372,4.650122317998201
884,before,360,0.97,7000,7500,803.9566436625979,312.46652575139433,12.152261651097726,4.650122317998201
885,before,360,0.9,7500,8000,580.2772834125797,485.29281287972844,7.404663270104805,6.522132919297798
886,before,360,0.95,7500,8000,593.7425987608478,485.29281287972844,7.529773716174237,6.522132919297798
887,before,360,0.97,7500,8000,599.1287249001548,485.29281287972844,7.579817894602012,6.522132919297798
888,before,360,0.9,8000,8500,580.2772834125797,485.29281287972844,7.404663270104805,6.522132919297798
889,before,360,0.95,8000,8500,593.7425987608478,485.29281287972844,7.529773716174237,6.522132919297798
890,before,360,0.97,8000,8500,599.1287249001548,485.29281287972844,7.579817894602012,6.522132919297798
891,before,360,0.9,8500,9000,580.2772834125797,485.29281287972844,7.404663270104805,6.522132919297798
892,before,360,0.95,8500,9000,593.7425987608478,485.29281287972844,7.529773716174237,6.522132919297798
893,before,360,0.97,8500,9000,599.1287249001548,485.29281287972844,7.579817894602012,6.522132919297798
894,before,360,0.9,9000,9500,580.2772834125797,485.29281287972844,7.404663270104805,6.522132919297798
895,before,360,0.95,9000,9500,593.7425987608478,485.29281287972844,7.529773716174237,6.522132919297798
896,before,360,0.97,9000,9500,599.1287249001548,485.29281287972844,7.579817894602012,6.522132919297798
897,before,360,0.9,9500,10000,580.2772834125797,485.29281287972844,7.404663270104805,6.522132919297798
898,before,360,0.95,9500,10000,593.7425987608478,485.29281287972844,7.529773716174237,6.522132919297798
899,before,360,0.97,9500,10000,599.1287249001548,485.29281287972844,7.579817894602012,6.522132919297798
900,before,480,0.9,0,500,67.7508426698933,67.7508426698933,8.46712541785826,8.46712541785826
901,before,480,0.95,0,500,260.6016241119913,133.37091914137022,21.6950167635557,16.371981098538186
902,before,480,0.97,0,500,461.843564553398,133.37091914137022,30.114509735116997,16.371981098538186
903,before,480,0.9,500,1000,67.7508426698933,67.7508426698933,8.46712541785826,8.46712541785826
904,before,480,0.95,500,1000,260.6016241119913,133.37091914137022,21.6950167635557,16.371981098538186
905,before,480,0.97,500,1000,461.843564553398,133.37091914137022,30.114509735116997,16.371981098538186
906,before,480,0.9,1000,1500,118.85114955410188,118.85114955410188,10.410425184680179,10.410425184680179
907,before,480,0.95,1000,1500,225.3501190374889,225.3501190374889,28.996631126631385,28.996631126631385
